TF	Target	Confidence
Bhlhe40	Pacs1	0.5514895079096489
Etv6	Rpp14	0.5511641746062748
Bhlhe40	Rcan3	0.5501652467028789
Egr1	Ggct	0.5500894035197059
Atf5	Cyfip2	0.5499957390130101
Sp2	Cdkn2c	0.5499731029907646
Elf1	Sec14l1	0.5499474915218481
Batf	Mbp	0.5498988804742009
Arid2	Nefh	0.5496700041067579
Cc2d1a	Pts	0.5489989035016085
Cebpz	Nedd9	0.5489487127284979
Hmgb1	Trim12a	0.5489395382893916
Nr3c1	Acin1	0.5486457001323186
Sp4	Id3	0.5485254856141325
Foxp1	Tcf12	0.5480123820787894
Elf1	Bcl2l11	0.5473166569124593
Fosl2	Ppp3ca	0.54715045699378
Arid2	Exosc8	0.5471045564029516
Arid3a	Bcl3	0.5470877696065102
Hif1a	1190002N15Rik	0.5470746280823582
Cic	Rps6ka4	0.5467690326142681
Zfp426	Cd274	0.5463310903118466
Ahctf1	Pfkp	0.5460405771902958
Klf4	Mgst3	0.5455297701673635
Cic	Ctsw	0.5454771080355773
Cic	Klf10	0.5453640234680399
Hif1a	Egln3	0.5446313325218385
Arid2	Srpk1	0.5442637011475544
Arid5a	Hist1h1c	0.5440555096877768
Batf	Tcf25	0.5438137173270992
Irf8	Ifnar1	0.5434780407798483
Creb1	Tnfrsf18	0.5433608863752568
Elk3	Zeb1	0.5431794090261242
Hif3a	Kcna3	0.5423530328809966
Elk4	Dffb	0.5422178090476022
Creb3l2	Foxp1	0.5417239213577545
Nr4a1	A430005L14Rik	0.5411019751079754
Ddit3	Dnmt3a	0.541088581791763
Klf4	Ostf1	0.5408893431406527
Fosb	Sema4d	0.5408638355056256
Zbtb7a	Sugt1	0.5408419824059354
Elf1	Pml	0.5407047267539161
Tcf12	1190002N15Rik	0.5406550870907271
Elf1	Slc16a6	0.5405340328141905
Egr3	Utp20	0.5404772102538435
Klf4	Mical1	0.5394869601665261
Cenpb	Riok3	0.5394434638103611
Arid2	Pde6d	0.5393705325362035
E2f1	Cnot1	0.5393527873954862
Eea1	Wisp1	0.5388793751302886
Crem	Ypel5	0.5387855670936446
Junb	Cmas	0.5386864175269752
Cic	Gpr146	0.5384813395847818
Ets2	Tbc1d14	0.5384457485936469
Cic	Ptpn1	0.5382748452696644
Drap1	Got1	0.5382339675355332
Cebpb	Idh1	0.5378363726670414
Creb3l2	Dctpp1	0.5371497900463291
Irf8	Trim12a	0.5369074718000608
Cux1	Hlcs	0.5368873621072145
Gabpa	Mdn1	0.5366964470486615
Irf8	Abcb1b	0.5366029684659098
E2f1	Larp4b	0.5365132377967933
Creb1	Npc2	0.5364146878355807
Ski	Slco3a1	0.5361100184304559
Irf4	Trat1	0.5360986596416899
Klf4	Stx7	0.5359572461124411
Rela	Ypel5	0.5359536763115083
Cic	Acsbg1	0.5354372763848517
Arid5a	Tmed3	0.5353095129090594
Stat3	Sesn3	0.5350561379244712
Arid3a	Zfp426	0.5349589407729187
Irf8	Pkp4	0.5348493062676181
Egr1	Ucp2	0.5348051946794768
Creb1	Ramp3	0.5346899089993398
Zfp277	Maoa	0.5344663109223998
Srebf1	Sqle	0.5343337740042567
Tcf3	Galk1	0.5342231830321711
Zfp598	Mapkbp1	0.5342193367758609
Nfic	Rbms2	0.5338975739331966
Batf	Akap12	0.5334028552060186
Cic	S1pr1	0.5329544649544249
Zfp35	Kctd17	0.5328334484986198
Ddit3	Ptprs	0.5327288997072911
Klf3	Chmp4b	0.5327085496111064
Ikzf4	Slc38a1	0.5323320656989547
Klf7	Trip10	0.532171946557966
Foxn2	Dpp4	0.5321120821674878
Sp2	Hspb11	0.5319653228812911
Klf7	Hook2	0.5318852244022418
Maff	Nupr1	0.5315024608386589
Arid5a	Hist3h2a	0.5314639929725627
